id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
9835,Beautiful Room & House,33057,Manju,,Manningham,-37.77268,145.09213,Private room,60,1,4,2015-09-12,0.04,1,365
10803,Room in Cool Deco Apartment in Brunswick East,38901,Lindsay,,Moreland,-37.76651,144.98074,Private room,36,2,142,2020-02-02,1.64,1,214
12936,St Kilda 1BR+BEACHSIDE+BALCONY+WIFI+AC,50121,The A2C Team,,Port Phillip,-37.85999,144.97662,Entire home/apt,159,3,41,2020-02-11,0.35,10,71
38271,Melbourne - Old Trafford Apartment,164193,Daryl & Dee,,Casey,-38.05725,145.33936,Entire home/apt,100,1,141,2020-01-31,1.25,1,342
41836,CLOSE TO CITY & MELBOURNE AIRPORT,182833,Diana,,Darebin,-37.69729,145.00082,Private room,51,7,161,2019-09-19,1.43,3,0
43414,Home In The City,189682,Belinda,,Melbourne,-37.81027,144.98592,Private room,100,15,5,2019-07-21,0.20,1,19
43429,Tranquil Javanese-Style Apartment in Oakleigh East,189684,Allan,,Monash,-37.8996,145.11447,Entire home/apt,98,2,206,2020-01-26,1.84,2,300
44082,Queen Room in Beautiful House,193031,Vicki,,Frankston,-38.14932,145.14157,Private room,60,3,46,2020-01-19,0.42,6,340
47100,Très Charming in Fabulous Richmond,212071,Loren,,Yarra,-37.81804,145.00442,Entire home/apt,98,5,178,2019-10-17,1.55,2,4
51592,Central City Warehouse Apartment,190879,Michelle,,Melbourne,-37.81486,144.96267,Entire home/apt,249,2,243,2020-01-30,2.22,1,332
51817,Stay in lovely bayside Elwood!,235341,Bree,,Port Phillip,-37.87629,144.98964,Entire home/apt,89,2,72,2020-01-26,0.69,1,90
66754,Richmond CITY EDGE 60s COOL 1BR+WIFI+AC,50121,The A2C Team,,Yarra,-37.82127,144.99408,Entire home/apt,138,3,68,2020-02-10,0.62,10,77
67211,"Kew Tranquility, Melbourne",326880,Kate,,Boroondara,-37.8037,145.03396,Private room,45,2,170,2019-12-14,1.55,1,333
68411,Large Bayside suburban house,334095,Alec,,Bayside,-37.93206,145.0146,Entire home/apt,301,1,0,,,1,0
69421,"Pet Friendly Warm Apmt , Clifton Hill, Melbourne",347754,Wendy,,Yarra,-37.78784,145.00548,Entire home/apt,180,2,1,2016-01-10,0.02,1,355
70004,King Single in Beautiful House,193031,Vicki,,Frankston,-38.14931,145.1419,Private room,60,3,34,2019-11-21,0.47,6,357
70328,AWESOME BEACH HOUSE BnB -,356006,Raewyn,,Kingston,-38.00546,145.08541,Private room,70,1,124,2020-02-08,1.14,1,233
72576,"Stunning Fitzroy, own level + bathroom.  No Ikea!",376675,Ramona,,Yarra,-37.80689,144.97946,Private room,129,3,519,2020-02-02,4.81,2,321
74548,City Location-Perfect for Singles,392505,Mario,,Melbourne,-37.8155,144.95894,Private room,65,1,425,2020-02-01,3.91,1,305
74715,"Northcote, A Classic in Melbourne",392594,Walter,,Darebin,-37.77258,145.00994,Private room,65,2,90,2019-03-17,0.83,2,62
74959,Blissful Beachside Port Melbourne Warehouse,395864,Linda,,Port Phillip,-37.84098,144.9364,Private room,95,2,108,2020-01-26,1.02,1,327
75109,"❤ Safe, Cosy Oasis 10 km from CBD ❤",397569,Karen,,Hobsons Bay,-37.83821,144.87827,Private room,51,2,104,2018-09-11,0.96,4,228
76867,"City's edge Penthouse - private bath, views!",410806,Judy,,Port Phillip,-37.83291,144.96817,Private room,85,5,252,2020-02-02,2.32,1,0
78143,2 bedrooms-ideal for friends/family,419767,Julie,,Stonnington,-37.8531,144.99012,Private room,98,2,144,2020-01-31,1.36,1,250
80986,Richmond CENTRAL PARK EDGE 1BR+WIFI,50121,The A2C Team,,Yarra,-37.81541,145.00157,Entire home/apt,119,3,77,2020-01-27,0.76,10,67
86369,"Sunny 1950s Apartment, St Kilda East 
Longer stays",246509,Fiona,,Glen Eira,-37.86971,145.00662,Entire home/apt,95,21,24,2019-12-01,0.82,1,255
86422,2 Bright Rooms own Bathrm nr train,473732,Angela,,Whitehorse,-37.82522,145.19781,Private room,97,1,55,2017-10-07,0.51,1,350
108032,Studio apartment on Collins Street,559227,Malcolm,,Melbourne,-37.81595,144.96606,Entire home/apt,140,2,250,2020-01-25,2.37,1,327
111001,Double Guest Room Ensuited,569413,Dina,,Port Phillip,-37.83739,144.96637,Private room,80,2,156,2020-01-29,1.54,23,358
120487,Garden Bungalow with the Possums,606393,Barbara,,Kingston,-37.99031,145.07744,Entire home/apt,92,3,80,2020-01-12,0.79,2,162
133617,Life style on the Beach 豪华的海边生活,646383,Hannah,,Port Phillip,-37.84317,144.94031,Private room,89,3,13,2018-02-13,0.13,2,179
136510,Private Room,668249,Shirley,,Melbourne,-37.77919,144.94041,Private room,45,1,10,2018-09-23,0.37,1,0
144236,"Lux Apartment, Australian Open",699180,Peter,,Melbourne,-37.84499,144.97929,Private room,246,2,0,,,1,365
150729,"Fabulous Fitzroy, gorgeous Gertrude St.   No Ikea!",376675,Ramona,,Yarra,-37.80508,144.97942,Private room,89,3,572,2020-02-08,5.49,2,262
157427,"Stone's Throw Studio, Belgrave",717024,Margaret,,Yarra Ranges,-37.90605,145.35069,Entire home/apt,150,1,34,2020-01-25,0.34,2,278
161033,Healesville Yarra Valley Cottage,770883,Karen,,Yarra Ranges,-37.63282,145.49766,Entire home/apt,80,2,233,2019-11-23,2.26,1,337
161404,"Handy Location, 5Beds, 3bath, 10km to CBD, Austin",772011,Alice,,Banyule,-37.75651,145.03991,Entire home/apt,98,2,30,2020-01-29,1.03,2,70
163077,Elwood CHIC 1BR+WALK TO VILLAGE+WIFI,50121,The A2C Team,,Port Phillip,-37.8786,144.9913,Entire home/apt,138,3,57,2020-02-14,0.56,10,77
167067,Convenient Spot in Mt Waverley,796181,John,,Monash,-37.87146,145.12984,Private room,45,4,70,2019-03-16,0.68,1,45
173426,Beautiful Northcote home with heart -close to city,804527,Tania,,Darebin,-37.76315,144.98578,Private room,36,1,18,2020-01-23,0.17,1,0
189128,"Double Room, Private Bathroom, Breakfast & Air Con",668611,Toni,,Boroondara,-37.8176,145.05913,Private room,60,1,89,2020-02-05,1.01,2,175
189293,A POP-UP BEDROOM NEAR CITY AND AIRPORT,182833,Diana,,Darebin,-37.69879,145.00193,Private room,30,2,1,2017-05-07,0.03,3,0
209073,Luxury Melbourne City Apartment,1029900,Oscar,,Melbourne,-37.8171,144.97676,Entire home/apt,180,7,21,2020-01-25,0.21,1,150
210568,"Carnarvon, Armadale/St KldaE/Caulfl",1038237,Ian,,Glen Eira,-37.86898,145.02775,Private room,58,3,22,2019-09-26,0.22,2,30
213348,Large room in quiet Victorian home,689924,Adrian,,Port Phillip,-37.85874,144.98633,Private room,70,3,5,2018-07-27,0.12,1,0
214565,Warm and inviting cottage in the North East,1107678,Helen,,Banyule,-37.7137,145.1238,Private room,30,1,0,,,1,0
227028,Flinders Lane Architecturally Designed Apartment,1184368,Dan,,Melbourne,-37.81671,144.96631,Entire home/apt,220,2,101,2020-01-23,1.05,1,222
229430,ROOM IN MODERN TOWNHOUSE Melbourne ,1198300,Daniela,,Boroondara,-37.82995,145.05102,Private room,49,2,23,2015-04-25,0.23,1,0
230790,Clarelee - Belgrave Accommodation,1197236,Clarelee,,Yarra Ranges,-37.90514,145.35261,Entire home/apt,500,1,73,2019-12-02,1.11,1,356
232088,VERY QUIET  2 Bedrooms  2 Bathrooms BIG Kitchen,1214242,Mal,,Moreland,-37.71096,144.9518,Entire home/apt,100,3,20,2019-11-29,0.21,6,265
232812,Parkland apartment on edge of CBD,950667,Rosemary,,Melbourne,-37.7857,144.95616,Entire home/apt,191,2,8,2018-02-28,0.08,1,289
240410,Beautifully Appointed Apt - Central,1260586,Neil,,Melbourne,-37.80507,144.9519,Entire home/apt,155,2,76,2019-12-16,0.83,1,324
241263,Inner city apartment with amazing views,1345462,Gloria,,Melbourne,-37.78128,144.95618,Private room,89,1,224,2020-02-09,2.29,1,336
244952,Treehouse apartment in Fitzroy,287730,Rebecca,,Yarra,-37.80403,144.97908,Entire home/apt,125,4,280,2020-01-30,2.77,1,286
247006,Albert Park: Between St Kilda & CBD - Perfect spot,538647,Chris,,Port Phillip,-37.84506,144.9571,Private room,92,2,141,2020-01-28,1.40,1,57
247140,Self Contained Apartment (CBD Edge),1296115,Fiona,,Melbourne,-37.817,144.9767,Entire home/apt,225,3,80,2020-01-31,0.80,1,345
248235,Gorgeous home with pool. Central location!!,1300846,Ayelet,,Glen Eira,-37.86392,145.01737,Entire home/apt,420,4,12,2020-01-14,0.14,1,12
251354,Inner city Warehouse Garden of Eden,1318256,Elana,,Stonnington,-37.85795,145.02439,Entire home/apt,180,1,7,2017-01-23,0.07,1,89
251867,Sharehouse in the heart of Melb,1003092,Jules,,Melbourne,-37.80927,144.98515,Private room,60,1,2,2019-04-07,0.19,7,0
251965,Private room in Elwood,725136,Nathan,,Port Phillip,-37.87634,144.9886,Entire home/apt,268,1,0,,,1,338
256186,Collingwood 2 bedrm Warehouse Apt,1344893,Hoang And Michael,,Yarra,-37.80182,144.98274,Entire home/apt,121,7,151,2020-02-01,1.54,1,295
257149,Sunny 2BR Melbourne flat 7kms CBD,504534,Lanie,,Darebin,-37.76294,144.9964,Entire home/apt,129,2,121,2020-01-31,1.22,1,295
257915,Central Apartments in Melbourne,569413,Dina,,Melbourne,-37.82525,144.96145,Entire home/apt,700,2,50,2020-02-09,0.52,23,354
261558,Victorian terrace in Nth Melbourne close to CBD!,1372143,Chloé,,Melbourne,-37.80439,144.95213,Private room,95,2,15,2020-01-26,0.36,1,62
263871,In The Heart Of The City- Melbourne,1384456,Eliisa,,Melbourne,-37.81695,144.96295,Entire home/apt,124,14,40,2019-10-18,0.47,1,312
268525,Home 20mins (CBD) near Box Hill,1179603,Anita,,Whitehorse,-37.8129,145.14081,Private room,36,5,0,,,1,364
268620,nice room ,1407948,Richard,,Melton,-37.73994,144.73881,Private room,71,1,0,,,1,365
268849,"Unique, Intimately Styled South Yarra Sanctuary",1408673,Little Journey,,Stonnington,-37.83692,144.99285,Entire home/apt,115,1,482,2020-02-11,4.84,2,77
277605,Angelus Retreat @ Mount Dandenong ,1448773,Margaret Jiin,,Yarra Ranges,-37.9056,145.39525,Entire home/apt,220,2,8,2019-09-29,0.08,2,365
280698,Elwood SPACIOUS OPEN PLAN EXEC 2BR+PARKING+WIFI+AC,50121,The A2C Team,,Port Phillip,-37.87322,144.98937,Entire home/apt,199,3,62,2020-01-02,0.83,10,78
281890,❤Cheerful retreat! 10km from CBD ❤,397569,Karen,,Hobsons Bay,-37.83694,144.8764,Private room,51,2,63,2018-07-08,0.63,4,228
283257,sunlit studio down a quiet laneway,1475619,Lulu,,Yarra,-37.8044,144.98213,Entire home/apt,140,3,126,2020-02-05,1.96,1,136
284210,Fitzroyalty - stylish and central,1480426,Kate,,Yarra,-37.7985,144.97883,Entire home/apt,144,1,32,2020-02-10,0.45,1,31
289467,The Suite @ Angelus Retreat,1448773,Margaret Jiin,,Yarra Ranges,-37.90546,145.39447,Entire home/apt,250,2,4,2019-06-09,0.07,2,365
297350,"Best, west of Melbourne-Wifi & Spa1",1533260,Ryan,,Brimbank,-37.78374,144.75729,Private room,45,1,277,2020-02-08,2.82,6,333
300679,Comfy room in Oakleigh South Melbourne,1505279,Julie,,Kingston,-37.94,145.09679,Private room,33,2,79,2019-11-25,0.83,1,279
307615,Queen BR + Private Bathroom in Huge CBD Apartment,1582716,Sharyn,,Melbourne,-37.80847,144.96606,Private room,74,1,105,2020-01-03,1.07,2,293
307630,Queen-bed Room in Huge CBD Warehouse Apartment,1582716,Sharyn,,Melbourne,-37.80815,144.96621,Private room,74,1,122,2017-12-26,1.25,2,0
309093,Savour 180-Degree Urban Views at a Triple Level Loft,1349266,Adam + Caro,,Yarra,-37.81973,145.00078,Entire home/apt,249,2,24,2020-02-02,1.75,1,41
310594,Cosy nest in vibrant eclectic area,1597828,Bridget,,Yarra,-37.80523,144.99518,Entire home/apt,135,2,165,2020-02-03,1.68,1,146
313648,"(1) Stylish, East Melb 1bed apt",1612516,Haydn,,Melbourne,-37.81362,144.98665,Entire home/apt,110,4,47,2019-12-19,0.49,4,55
315513,"Best, west of Melbourne-Wifi & spa2",1533260,Ryan,,Brimbank,-37.78374,144.75728,Private room,45,1,100,2020-02-10,1.02,6,362
317239,Inner City Home-6 stops by train to Melbourne CBD,1628602,Jacqueline,,Hobsons Bay,-37.82989,144.87123,Private room,95,3,0,,,1,350
323280,Classic Victorian Armadale Home :) Victorian House,1608157,Fay,,Stonnington,-37.86171,145.02103,Private room,64,1,46,2019-01-23,0.49,3,365
331605,3 Bedroom Apartment MT111,569413,Dina,,Melbourne,-37.82348,144.9618,Entire home/apt,357,1,86,2020-01-26,0.95,23,347
334678,Room + Own Bathroom - 7km from city,1704562,Kate,,Maribyrnong,-37.80089,144.89165,Private room,74,2,6,2019-06-30,0.47,1,343
334891,Attractive room in leafy Deepdene,1705701,Veruschka,,Boroondara,-37.81285,145.06378,Private room,85,1,4,2019-02-23,0.07,1,365
363060,SUNLIT Kitchen/Vegie Garden/CLEAN,1835097,Rovielle,,Wyndham,-37.84545,144.71638,Private room,70,3,0,,,1,365
363278,Fitzroy: Tiny stone cottage,1835785,Alan,,Yarra,-37.80283,144.98305,Private room,70,1,255,2020-02-11,2.77,1,297
366848,Your Own Place in Central Melbourne,1852215,Trevor,,Melbourne,-37.81133,144.97276,Entire home/apt,129,6,21,2016-09-08,0.22,1,12
381690,Renovated Art Deco fully furnished,1914257,Shelly,,Port Phillip,-37.86393,144.99824,Entire home/apt,115,30,35,2019-10-26,0.40,1,282
385782,Dixons Bakery,1930965,David,,Port Phillip,-37.8453,144.9555,Entire home/apt,110,5,16,2018-03-26,0.17,2,0
386252,"Room for rent, townhouse in Kew",381584,F,,Boroondara,-37.80883,145.03969,Shared room,100,30,0,,,1,365
394600,"4/2 Pottery Court Brunswick, Melbourne",485320,Julie,,Moreland,-37.7691,144.95304,Entire home/apt,121,2,223,2020-02-08,2.34,1,313
403876,Luxurious Self Contained Pool House,2014143,Abby,,Stonnington,-37.84167,145.03505,Entire home/apt,135,3,225,2020-01-25,2.51,1,172
405515,Apartment: Big Kitchen 1 Dble bed & 2 bunks & wifi,1214242,Mal,,Moreland,-37.70988,144.95131,Entire home/apt,89,3,5,2018-09-26,0.05,6,265
406997,Spacious Rm for you or couple 2/43,2027601,Bill,,Stonnington,-37.88426,145.06133,Private room,49,3,59,2020-01-01,0.62,14,36
411059,Classic and Contemporary on Collins,1435566,Sunny,,Melbourne,-37.81645,144.96055,Entire home/apt,129,2,433,2020-01-31,4.56,1,329
415272,"Great location! Easy access to CBD, Aus. Open.",228082,Mem,,Boroondara,-37.84534,145.05335,Private room,43,2,1,2019-05-11,0.11,1,0
415776,Expansive City Views POOL SPA GYM!!,2067875,Kate,,Stonnington,-37.8379,144.99696,Private room,82,1,108,2018-03-25,1.19,2,0
419490,Very Large 2 Bdrm Apt in Melbourne!,2068905,Victoria,,Moonee Valley,-37.78485,144.92751,Entire home/apt,150,7,3,2016-07-30,0.03,1,0
432113,Split Level City Centre Apartment + free parking,2148869,Marian And Alan,,Melbourne,-37.82761,144.96765,Entire home/apt,150,6,106,2020-02-06,1.12,1,286
433779,Room with private courtyard 7,2027601,Bill,,Stonnington,-37.88427,145.06139,Private room,45,3,48,2019-11-20,0.52,14,73
438849,Grand Old Victorian Hawthorn Home,2180044,Ian,,Boroondara,-37.82406,145.05656,Entire home/apt,199,10,4,2017-12-30,0.05,1,0
438899,Uber-Cool Loft-South Melbourne-Wkly&Mthly Pricing,1777499,Richard,,Port Phillip,-37.83359,144.9648,Entire home/apt,301,2,188,2020-02-08,2.09,2,291
449585,Need Luxury Homebase in Melbourne 1,2232579,Nola,,Boroondara,-37.80491,145.05325,Private room,100,1,29,2018-03-03,0.34,3,319
453940,Corner room - Private & Lovely Balwyn Nth Home,2255480,Jessica,,Boroondara,-37.79559,145.07892,Private room,40,1,2,2019-11-08,0.59,5,0
456950,St Kilda Bay Views,2271938,Harry,,Port Phillip,-37.85397,144.98198,Entire home/apt,292,5,3,2016-02-15,0.04,1,365
464528,BOUTIQUE STAYS – Zinc Views - 501,760849,Boutique Stays Accommodation Group,,Port Phillip,-37.84318,144.94016,Entire home/apt,366,3,4,2019-02-20,0.08,67,365
464612,Point Cook Homestay with Private Bathroom,2309055,Serena And KC,,Wyndham,-37.90042,144.72496,Private room,54,3,61,2019-12-20,0.66,1,359
466494,BOUTIQUE STAYS – Victorian Vogue,760849,Boutique Stays Accommodation Group,,Yarra,-37.81788,145.00865,Entire home/apt,594,3,7,2020-01-27,0.13,67,365
466732,BOUTIQUE STAYS – Lalique,760849,Boutique Stays Accommodation Group,,Port Phillip,-37.88759,144.98651,Entire home/apt,336,3,3,2019-02-05,0.21,67,365
467028,Carlton Victoria / own bathroom,943036,Lucy,,Melbourne,-37.80125,144.95747,Private room,95,2,235,2019-11-30,2.51,1,342
479281,BOUTIQUE STAYS – Brighton Rose,760849,Boutique Stays Accommodation Group,,Bayside,-37.90925,144.98976,Entire home/apt,402,3,3,2019-02-24,0.10,67,359
479333,BOUTIQUE STAYS – Clifton Park,760849,Boutique Stays Accommodation Group,,Yarra,-37.78706,145.00282,Entire home/apt,402,3,13,2020-02-01,0.22,67,354
479472,BOUTIQUE STAYS – Sandyside 2,760849,Boutique Stays Accommodation Group,,Bayside,-37.95301,145.01149,Entire home/apt,366,3,6,2019-12-26,0.10,67,350
479736,Belsize Garden Apartment St Kilda,223256,Barbara,,Port Phillip,-37.86947,144.99643,Entire home/apt,170,2,57,2019-12-29,0.66,1,339
483719,Quiet Studio Next to Train Station,9082,Dennis,,Banyule,-37.74209,145.06541,Private room,60,2,27,2019-12-26,0.30,1,321
488819,Brunswick St at your doorstep,1583912,Dave,,Yarra,-37.80306,144.9767,Entire home/apt,149,4,3,2015-11-15,0.03,1,0
492022,BOUTIQUE STAYS – Sandy Haven A,760849,Boutique Stays Accommodation Group,,Bayside,-37.94771,145.00322,Entire home/apt,402,2,6,2020-01-27,0.33,67,363
492071,BOUTIQUE STAYS – Sandy Haven C,760849,Boutique Stays Accommodation Group,,Bayside,-37.94771,145.00322,Entire home/apt,450,3,8,2019-12-28,0.13,67,365
496502,Budget-friendly double room,2453853,Airdrie,,Moreland,-37.75571,144.97173,Private room,30,2,262,2020-01-31,2.84,1,135
506491,"Relax! Private, Stylish Loft & Spa!",2496901,Maureen,,Whitehorse,-37.8433,145.13555,Private room,77,2,71,2017-07-28,0.79,1,228
508586,Beautiful Ensuite - convenient & private room,2255480,Jessica,,Boroondara,-37.79363,145.08471,Private room,45,1,4,2020-02-08,0.34,5,350
508590,"Sunlit, Cosy Room in Convenient Location",2255480,Jessica,,Boroondara,-37.794,145.0835,Private room,40,1,4,2020-01-31,0.17,5,343
508594,"Large room - Convenient, Private & Cosy location",2255480,Jessica,,Boroondara,-37.79546,145.08345,Private room,40,1,4,2019-10-23,0.21,5,350
509326,home away from home,2509807,Rob,,Whittlesea,-37.68273,145.02837,Private room,115,1,0,,,1,365
513766,Guest room in a big house,2531069,Sanjeev,,Casey,-38.06865,145.33427,Private room,70,1,0,,,1,365
515607,Quiet modern home 1,2539832,Craig,,Wyndham,-37.88858,144.63699,Private room,30,2,67,2020-02-13,0.90,2,361
519819,Funky Paris end of Collins Street apartment,2558288,Alan,,Melbourne,-37.81456,144.974,Entire home/apt,168,3,38,2020-01-27,0.42,3,331
524570,Private room with en-suite shower  and toilet,2579341,Theresa,,Yarra Ranges,-37.65517,145.37551,Private room,80,1,154,2020-02-07,1.79,1,130
529300,St Kilda 1 Bedroom Apartment,2600707,Alan,,Port Phillip,-37.8631,144.98392,Entire home/apt,92,1,9,2015-11-12,0.12,3,319
529321,St Kilda Studio in Redan St,2600707,Alan,,Port Phillip,-37.85957,144.98918,Entire home/apt,63,1,6,2015-12-07,0.07,3,289
529339,Luxury Penthouse Near StKilda & CBD,2600707,Alan,,Port Phillip,-37.847,144.96214,Private room,180,3,6,2015-03-17,0.07,3,319
531324,Home away from home 欢迎回家,2581091,Marta,,Darebin,-37.72954,145.02915,Private room,70,1,19,2020-01-21,0.67,1,165
532347,B&B Guest House with Pool Room 1,2616259,Peter,,Glen Eira,-37.89248,145.07546,Private room,71,2,28,2019-10-04,0.33,4,364
534083,///NEW YORK LIVING..IN ST KILDA STUDIO,2624960,Karen,,Port Phillip,-37.85752,144.98589,Entire home/apt,100,1,175,2019-11-19,1.99,4,55
535813,Smart Artz Gallery - Venue Hire,2633177,Sharon,,Melbourne,-37.81408,144.96933,Private room,1651,1,0,,,2,365
546849,Private Room with Courtyard 5/45,2027601,Bill,,Stonnington,-37.88428,145.06139,Private room,45,3,29,2019-12-03,0.32,14,155
552797,Stylish Fitzroy Apartment with Cool Brick Arches,2716860,Jess And Kristy,,Yarra,-37.80453,144.97793,Entire home/apt,109,2,70,2020-02-03,1.36,1,25
554087,"Fabulous house, fabulous ST KILDA",2707723,Marjolein,,Port Phillip,-37.85742,144.97478,Private room,150,2,25,2019-02-17,0.27,1,177
557900,Look out over the CBD from a Boutique Flat,1700056,Rodger,,Melbourne,-37.81752,144.96523,Entire home/apt,191,3,138,2020-01-26,1.51,4,292
565813,Bright & spacious home stay,2002047,Ely,,Port Phillip,-37.86409,145.00235,Private room,125,4,19,2019-02-18,0.23,2,289
567514,Convenient Location,2792428,Jean,,Boroondara,-37.85958,145.08104,Private room,40,1,14,2019-03-02,0.16,3,73
567941,"Elegant Victorian, Spacious Room",2794092,Jocelyn,,Yarra,-37.80201,144.98757,Private room,85,1,53,2019-03-16,0.59,1,319
571502,Simple but clean and secure room in Carlton!,2812963,Medley,,Melbourne,-37.80686,144.96671,Private room,80,3,15,2019-02-14,0.20,5,2
591772,HEART of CBD - Location with Quality,2921365,Vivian,,Melbourne,-37.81233,144.96304,Private room,65,2,169,2020-01-27,1.97,1,138
592162,Right in the heart of the City!,2922619,Dean,,Melbourne,-37.81689,144.95372,Entire home/apt,159,21,52,2019-03-05,0.57,1,45
603007,Spacious apartment near Botanic Gardens,2705870,Lindsay,,Melbourne,-37.82971,144.98724,Private room,60,1,17,2020-02-04,1.30,1,35
607674,Edna Walling Cottage (Heritage-listed),2558288,Alan,,Yarra Ranges,-37.88388,145.36184,Entire home/apt,168,2,7,2019-11-25,0.10,3,365
609602,Spacious rm for you or couple 3/43,2027601,Bill,,Stonnington,-37.88427,145.06133,Private room,49,7,34,2020-01-10,0.39,14,0
621155,Picture Perfect Oasis Richmond ,355966,Jas,,Yarra,-37.82148,144.99429,Entire home/apt,106,14,1,2013-09-16,0.01,3,0
624205,2 Bedroom Apartment MT267,569413,Dina,,Melbourne,-37.8233,144.96303,Entire home/apt,176,3,21,2019-01-24,0.23,23,168
628156,"QS bed & PRIVATE bathroom, Gr8 WiFi, TV & Netflix",3119669,James,,Port Phillip,-37.84158,144.93794,Private room,65,3,119,2020-02-05,1.32,2,153
628370,Close to Beach and City - Sleeps 4,2150180,Janine,,Port Phillip,-37.84188,144.94253,Entire home/apt,176,20,22,2019-10-12,0.24,2,77
630189,Warehouse Apartment in heart of Richmond!,3132583,Alistair,,Yarra,-37.82072,145.00029,Entire home/apt,100,3,2,2019-09-15,0.30,1,0
633258,Hip sun drenched Windsor apartment,440653,Rob,,Stonnington,-37.85513,144.99451,Entire home/apt,74,2,17,2018-06-28,0.19,1,0
633546,Sunny Central Space for 3!,3153972,Trish,,Hobsons Bay,-37.82874,144.87861,Private room,85,2,30,2019-12-28,0.34,1,365
639260,Fitzroy pad with secure Parking,172878,Christopher,,Yarra,-37.80055,144.9765,Entire home/apt,127,1,122,2020-01-11,1.37,1,0
641180,Cosy Inner City Studio Apartmnt. Spacious. Quiet.,3079228,Anthony,,Moreland,-37.77593,144.96928,Entire home/apt,88,16,304,2020-02-04,3.45,1,129
645260,Sunny Room for solo travellers,397569,Karen,,Hobsons Bay,-37.8378,144.87562,Private room,45,2,72,2018-11-17,0.81,4,228
648169,Artist Warehouse Apartment Fitzroy,3251357,Ryan,,Yarra,-37.79703,144.98311,Private room,89,3,132,2018-05-10,1.45,2,304
653384,Need luxury homebase in Melbourne 2,2232579,Nola,,Boroondara,-37.80315,145.05297,Private room,100,1,13,2018-03-25,0.21,3,319
653386,Need Luxury Homebase in Melbourne 3,2232579,Nola,,Boroondara,-37.80319,145.05208,Private room,100,1,10,2018-02-20,0.15,3,319
654926,Fitzroy Terrace - Melbourne style!,3296183,Frances,,Yarra,-37.79975,144.98166,Private room,121,7,81,2018-10-30,0.90,1,83
657209,** Cute Studio on Chapel St**best location+netflix,721348,Living Like Locals,,Port Phillip,-37.86177,144.992,Entire home/apt,92,3,97,2020-02-13,1.12,1,301
661004,Artist Warehouse Apartment Fitzroy,3251357,Ryan,,Yarra,-37.79689,144.98132,Entire home/apt,180,3,183,2020-02-01,2.26,2,52
662482,Large Victorian Style Building 2,569413,Dina,,Port Phillip,-37.83575,144.96477,Private room,700,2,28,2020-01-28,0.31,23,360
662489,Triple Guest Room Ensuited,569413,Dina,,Port Phillip,-37.83611,144.9645,Hotel room,100,1,19,2020-01-24,0.24,23,357
668738,Stylish Modern Apt_St Kilda Beach,3384635,Susan,,Port Phillip,-37.85946,144.97905,Entire home/apt,121,7,11,2015-09-09,0.13,1,0
671981,Sofabed in Yarraville - nice sub,3395313,Tyler,,Maribyrnong,-37.81555,144.88717,Shared room,100,1,0,,,1,365
690762,Room To Let Next to Chilsom Tafe,3529788,Thomas,,Greater Dandenong,-37.97413,145.21955,Private room,80,1,1,2014-03-01,0.01,1,0
691140,B&B Guest House with Pool Room 2,2616259,Peter,,Glen Eira,-37.89239,145.07495,Private room,68,2,24,2020-01-27,0.33,4,337
691144,B&B Guest House with Pool Room 3,2616259,Peter,,Glen Eira,-37.89276,145.07586,Private room,68,2,20,2019-12-18,0.22,4,355
692656,B&B Guest House with Pool Room 4,2616259,Peter,,Glen Eira,-37.89133,145.07689,Private room,63,2,31,2019-06-26,0.41,4,158
712261,Charming 1930s Flat East St Kilda,738640,Chelle,,Port Phillip,-37.86827,144.99647,Entire home/apt,95,4,21,2019-02-27,0.24,1,166
715788,Beautiful relaxing 3 bdr home & garden,3688677,Sally,,Hobsons Bay,-37.84602,144.87636,Entire home/apt,180,2,12,2020-02-04,0.17,2,50
728162,Melb Inner City 4 bed house ,3776061,Tracy,,Yarra,-37.80339,144.99454,Entire home/apt,400,7,4,2016-01-25,0.05,1,0
731330,BREATHTAKING VIEWS - FULLY FURNISHE,2027601,Bill,,Port Phillip,-37.86001,144.97174,Entire home/apt,149,2,228,2020-01-30,2.96,14,12
739896,3 Level Apartment with Rooftop! ,3871035,Phil,,Moreland,-37.77156,144.97461,Entire home/apt,301,2,3,2014-01-03,0.03,1,0
754134,Sought after  Apartment Melbourne CBD,3570625,Kim,,Melbourne,-37.8167,144.96608,Entire home/apt,150,4,85,2020-01-30,0.99,2,180
762496,Old distillery quiet and central,2022963,Paul & Mercedes,,Yarra,-37.80647,144.98786,Private room,95,2,235,2019-02-01,2.73,1,0
762695,Richmond CENTRAL LOFT STYLE 1BR+PARKING+WIFI+AC,50121,The A2C Team,,Yarra,-37.81552,145.00116,Entire home/apt,138,3,76,2020-02-13,1.07,10,59
768096,Immaculate  and Spacious Apartment,3506639,David,,Melbourne,-37.83398,144.98372,Entire home/apt,199,20,86,2019-12-14,0.98,2,122
771720,Spacious rm for you or couple 2/45,2027601,Bill,,Glen Eira,-37.88538,145.06169,Private room,49,7,27,2020-01-30,0.32,14,334
